Artist and Title,Country
Drake - Pop Style,Canada 
Sam Fischer - What Other People Say,Canada 
Taylor Swift - ‘tis the damn season,Canada 
¥$ - BACK TO ME,Canada 
Michael Bublé - Cold December Night,Canada 
Calvin Harris - By Your Side,Canada 
Nicki Minaj - Red Ruby Da Sleeze,Canada 
Drake - Fountains,Canada 
Jax - Victoria’s Secret,Canada 
"YG - Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",Canada 
Demi Lovato - I Love Me,Canada 
Coleman Hell - Devotion - SMLE Remix,Canada 
Taylor Swift - Suburban Legends (Taylor's Version) (From The Vault),Canada 
Jason Derulo - Goodbye,Canada 
Ed Sheeran - How Would You Feel (Paean),Canada 
Billie Eilish - Bored,Canada 
SZA - Power is Power,Canada 
Kygo - Here for You,Canada 
Drake - Fear Of Heights,Canada 
Hozier - Eat Your Young,Canada 
J. Cole - Kevin’s Heart,Canada 
Ed Sheeran - New Man,Canada 
Fall Out Boy - Centuries,Canada 
Bebe Rexha - Last Hurrah,Canada 
Nicki Minaj - No Frauds,Canada 
Carpenters - Sleigh Ride,Canada 
ScHoolboy Q - Numb Numb Juice,Canada 
Lil Wayne - Let It Fly,Canada 
DaBaby - PRACTICE,Canada 
benny blanco - Bad Decisions,Canada 
Drake - Treacherous Twins,Canada 
Drake - Practice,Canada 
"Tyler, The Creator - WUSYANAME",Canada 
SZA - The Weekend - Funk Wav Remix,Canada 
Lil Baby - Right On,Canada 
Lukas Graham - Mama Said,Canada 
Lil Tjay - Beat the Odds,Canada 
Yeat - Talk,Canada 
Mac Miller - Self Care,Canada 
Drake - Feel No Ways,Canada 
Ed Sheeran - I See Fire,Canada 
Drake - After Dark,Canada 
Drake - That’s How You Feel,Canada 
Ariana Grande - 34+35 Remix,Canada 
Beyoncé - 7/11,Canada 
Adele - Rolling in the Deep,Canada 
d4vd - Feel It,Canada 
Tiësto - Ritual,Canada 
ScHoolboy Q - CHopstix,Canada 
347aidan - Dancing in My Room,Canada 
Little Mix - Touch,Canada 
Lil Nas X - SUN GOES DOWN,Canada 
Ariana Grande - Everyday,Canada 
Katy Perry - Daisies,Canada 
Dominic Fike - Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Canada 
Jocelyn Alice - Feels Right - Galloway Remix,Canada 
bülow - Not A Love Song,Canada 
Taylor Swift - seven,Canada 
Sam Hunt - Hard To Forget,Canada 
Lil Wayne - Don't Cry,Canada 
SZA - Used,Canada 
Dave - Wanna Know Remix,Canada 
BTS - MIC Drop,Canada 
A$AP Ferg - Plain Jane REMIX,Canada 
Gucci Mane - Met Gala,Canada 
Ariana Grande - Love Me Harder,Canada 
Taylor Swift - invisible string,Canada 
Post Malone - Staring At The Sun,Canada 
Drake - 8am in Charlotte,Canada 
DiRTY RADiO - True Love,Canada 
NOTD - So Close,Canada 
Ariana Grande - motive,Canada 
Michael Bublé - Let It Snow! - 10th Anniversary,Canada 
Taylor Swift - So High School,Canada 
Bo Burnham - Welcome to the Internet,Canada 
Gucci Mane - Tone it Down,Canada 
Tory Lanez - Jerry Sprunger,Canada 
Post Malone - Goodbyes,Canada 
Drake - Middle of the Ocean,Canada 
Bo Burnham - Bezos I,Canada 
Mac DeMarco - Heart To Heart,Canada 
Sam Smith - I'm Not Here To Make Friends,Canada 
Cardi B - Drip,Canada 
The Chainsmokers - Do You Mean,Canada 
Russ - BEST ON EARTH,Canada 
Taylor Swift - imgonnagetyouback,Canada 
Taylor Swift - Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Canada 
French Montana - Cold,Canada 
Lorde - Solar Power,Canada 
Taylor Swift - The Black Dog,Canada 
XXXTENTACION - NUMB,Canada 
Smokepurpp - Nephew,Canada 
Drake - Jumbotron Shit Poppin,Canada 
MØ - Nights With You,Canada 
Chantel Jeffries - Wait (Featuring Offset & Vory),Canada 
SAINt JHN - Roses Remix,Canada 
Juice WRLD - Blood On My Jeans,Canada 
OneRepublic - Connection,Canada 
Metro Boomin - Raindrops (Insane) [with Travis Scott],Canada 
Bruno Mars - Versace on the Floor,Canada 
NAV - Perfect Timing (Intro),Canada 
Kendrick Lamar - YAH.,Canada 
Tory Lanez - The Take,Canada 
Lilly Wood and The Prick - Prayer in C - Robin Schulz Radio Edit,Canada 
Sia - Alive,Canada 
Marian Hill - Down,Canada 
Post Malone - Allergic,Canada 
SOB X RBE - Paramedic!,Canada 
Kanye West - Pt. 2,Canada 
Taylor Swift - Gorgeous,Canada 
Bon Jovi - Livin' On A Prayer,Canada 
Lewis Capaldi - Hold Me While You Wait,Canada 
Madison Beer - Hurts Like Hell,Canada 
Alan Walker - Darkside,Canada 
"24kGoldn - 3, 2, 1",Canada 
6ix9ine - GOTTI,Canada 
Morgan Wallen - Sand In My Boots,Canada 
Luke Combs - Doin' This,Canada 
Ariana Grande - ghostin,Canada 
James Arthur - Rewrite The Stars,Canada 
Travis Scott - HYAENA,Canada 
Nelly - The Fix,Canada 
Drake - More M’s,Canada 
Selena Gomez - Feel Me,Canada 
Joji - Sanctuary,Canada 
ZAYN - Let Me,Canada 
Rita Ora - Girls,Canada 
Nicki Minaj - MEGATRON,Canada 
Labrinth - I'm Tired,Canada 
Post Malone - Mourning,Canada 
Eminem - You Gon’ Learn,Canada 
The Weeknd - Less Than Zero,Canada 
16yrold - No Romance,Canada 
AJR - World's Smallest Violin,Canada 
BTS - FAKE LOVE,Canada 
Drake - Texts Go Green,Canada 
Olivia Rodrigo - lacy,Canada 
Muni Long - Hrs and Hrs,Canada 
Taylor Swift - Blank Space (Taylor's Version),Canada 
Big Sean - Go Legend (& Metro Boomin),Canada 
Ryan Gosling - I’m Just Ken (From Barbie The Album),Canada 
Eminem - Darkness,Canada 
mgk - forget me too,Canada 
SZA - Special,Canada 
Keala Settle - This Is Me,Canada 
Tyga - Haute,Canada 
Future - Wicked,Canada 
Imagine Dragons - Demons,Canada 
Avicii - The Nights,Canada 
Becky G - MAMIII,Canada 
Kendrick Lamar - Father Time,Canada 
Gunna - Banking On Me,Canada 
Miley Cyrus - Jaded,Canada 
Calvin Harris - Over Now,Canada 
Offset - SAY MY GRACE,Canada 
Eminem - Normal,Canada 
21 Savage - all of me,Canada 
DJ Khaled - LET IT GO,Canada 
A-Wall - Loverboy,Canada 
Beyoncé - II MOST WANTED,Canada 
Taylor Swift - High Infidelity,Canada 
Kendrick Lamar - Silent Hill,Canada 
Taylor Swift - thanK you aIMee,Canada 
Natalie La Rose - Somebody,Canada 
Robin Schulz - Oh Child,Canada 
DVBBS - LA LA LAND,Canada 
"Andy Grammer - Honey, I'm Good.",Canada 
Ashnikko - Slumber Party,Canada 
benny blanco - Graduation,Canada 
DJ Snake - You Know You Like It,Canada 
Avril Lavigne - Head Above Water,Canada 
The Game - Eazy,Canada 
Why Don't We - Big Plans,Canada 
The Weeknd - Privilege,Canada 
Ed Sheeran - Supermarket Flowers,Canada 
Nicki Minaj - Seeing Green,Canada 
Big Sean - Bezerk,Canada 
"Judy Garland - Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Canada 
Drake - Ice Melts,Canada 
Julia Michaels - Jump,Canada 
State of Sound - Wake Up Where You Are,Canada 
Hozier - Almost (Sweet Music),Canada 
Megan Moroney - Tennessee Orange,Canada 
Alessia Cara - Growing Pains,Canada 
Pitbull - Give Me Everything,Canada 
Tory Lanez - Forever,Canada 
Kendrick Lamar - PRIDE.,Canada 
Sam Hunt - House Party,Canada 
"Nat King Cole - Caroling, Caroling",Canada 
YUNGBLUD - 11 Minutes,Canada 
"Lil Wayne - I Do It (ft. Big Sean, Lil Baby)",Canada 
Taylor Swift - mirrorball,Canada 
R3HAB - I Just Can't,Canada 
Bruno Major - Nothing,Canada 
Taylor Swift - Out Of The Woods (Taylor's Version),Canada 
StarBoi3 - Dick,Canada 
Taylor Swift - betty,Canada 
Mike WiLL Made-It - Aries (YuGo),Canada 
StaySolidRocky - Party Girl (Remix),Canada 
6ix9ine - TROLLZ,Canada 
Eliza Rose - B.O.T.A. (Baddest Of Them All) - Edit,Canada 
Charlotte Cardin - Anyone Who Loves Me,Canada 
Regard - Secrets,Canada 
Camila Cabello - I LUV IT,Canada 
Luke Combs - Growin' Up and Gettin' Old,Canada 
J. Cole - 9 5 . s o u t h,Canada 
Burna Boy - For My Hand,Canada 
Eminem - Stepping Stone,Canada 
YK Osiris - Worth It,Canada 
A Boogie Wit da Hoodie - King Of My City,Canada 
New West - Those Eyes,Canada 
Kendrick Lamar - FEEL.,Canada 
DJ Khaled - Just Us,Canada 
Cardi B - Ring,Canada 
Diplo - Welcome to the Party,Canada 
Demi Lovato - Met Him Last Night,Canada 
Jason Derulo - Love Not War (The Tampa Beat),Canada 
Alan Walker - On My Way,Canada 
Steve Aoki - Waste It On Me,Canada 
Dierks Bentley - Different For Girls,Canada 
Tyla Yaweh - Tommy Lee,Canada 
NEW CITY - Getting Closer,Canada 
Louis The Child - Better Not,Canada 
Rainbow Kitten Surprise - It's Called: Freefall,Canada 
Tyga - Goddamn,Canada 
Eli Young Band - Love Ain't,Canada 
NewJeans - New Jeans,Canada 
Travis Scott - R.I.P. SCREW,Canada 
Lil Tjay - Zoo York,Canada 
Benson Boone - Cry,Canada 
James Arthur - Naked,Canada 
Drake - You Only Live Twice,Canada 
J. Cole - 1985 - Intro to “The Fall Off”,Canada 
Taylor Swift - This Love (Taylor’s Version),Canada 
Nick Jonas - Find You,Canada 
Drake - What Would Pluto Do,Canada 
Little Mix - Shout Out to My Ex,Canada 
Ozuna - Baila Baila Baila,Canada 
Ed Sheeran - Tenerife Sea,Canada 
J. Cole - Motiv8,Canada 
ScHoolboy Q - Collard Greens,Canada 
Taylor Swift - Welcome To New York (Taylor's Version),Canada 
Peach Tree Rascals - Mariposa,Canada 
Travis Scott - STOP TRYING TO BE GOD,Canada 
Gryffin - Tie Me Down,Canada 
Calvin Harris - Blame,Canada 
Russ - Civil War,Canada 
Pop Smoke - Bout A Million,Canada 
Drake - Finesse,Canada 
Bazzi - Young & Alive,Canada 
David Kushner - Skin and Bones,Canada 
Kendrick Lamar - LUST.,Canada 
JACKBOYS - GATTI,Canada 
Drake - Skepta Interlude,Canada 
Beyoncé - ALIEN SUPERSTAR,Canada 
Montell Fish - Hotel,Canada 
SZA - Kill Bill,Canada 
Drake - Members Only,Canada 
21 Savage - all my friends,Canada 
Drake - Jaded,Canada 
Big Sean - No Favors,Canada 
Future - D4L,Canada 
Gabby Barrett - The Good Ones,Canada 
Taylor Swift - The Prophecy,Canada 
NAV - Call Me,Canada 
The Weeknd - Gasoline,Canada 
Bad Wolves - Zombie,Canada 
Imagine Dragons - Wrecked,Canada 
The Kid LAROI - TOO MUCH,Canada 
Harry Styles - Boyfriends,Canada 
Taylor Swift - Hits Different,Canada 
Baby Keem - HONEST,Canada 
Aerosmith - Dream On,Canada 
Taylor Swift - I Forgot That You Existed,Canada 
James Bay - Hold Back The River,Canada 
Lil Nas X - Panini - DaBaby Remix,Canada 
Zedd - 365,Canada 
Summer Walker - Girls Need Love,Canada 
Juice WRLD - Stay High,Canada 
6LACK - Pretty Little Fears,Canada 
A$AP Mob - RAF,Canada 
Bazzi - Focus,Canada 
Future - We Still Don't Trust You,Canada 
Yung Lean - Ginseng Strip 2002,Canada 
The Kid LAROI - ALWAYS DO,Canada 
A Boogie Wit da Hoodie - Demons and Angels,Canada 
Kungs - This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Canada 
Taylor Swift - The Albatross,Canada 
Lorde - Homemade Dynamite - REMIX,Canada 
Zach Bryan - Fear and Friday's,Canada 
Lil Skies - I Know You,Canada 
The White Stripes - Seven Nation Army,Canada 
Taylor Swift - this is me trying,Canada 
Drake - 0 To 100 / The Catch Up,Canada 
Drake - A Keeper,Canada 
VÉRITÉ - Somebody Else,Canada 
Niall Horan - No Judgement,Canada 
Metro Boomin - Umbrella,Canada 
Lil Skies - Havin My Way,Canada 
Tory Lanez - Do The Most,Canada 
Travis Scott - NO BYSTANDERS,Canada 
Keith Urban - Wasted Time,Canada 
Beach Bunny - Cloud 9,Canada 
Kane Brown - Like I Love Country Music,Canada 
Ariana Grande - supernatural,Canada 
Chlöe - Have Mercy,Canada 
"Andrew Underberg - Loser, Baby",Canada 
Bad Bunny - Moscow Mule,Canada 
Polo G - No Return,Canada 
Kid Cudi - The Adventures of Moon Man & Slim Shady,Canada 
Drake - Peak,Canada 
Lil Uzi Vert - Flooded The Face,Canada 
Cher - DJ Play A Christmas Song,Canada 
Chris Young - Famous Friends,Canada 
Drake - Tried Our Best,Canada 
Wale - My Love,Canada 
Taylor Swift - How Did It End?,Canada 
Eminem - Good Guy,Canada 
Justin Bieber - No Pressure,Canada 
G-Eazy - I Mean It,Canada 
Young Thug - Hop Off A Jet,Canada 
Belly - Better Believe,Canada 
Wiz Khalifa - Bake Sale,Canada 
Nick Jonas - Levels,Canada 
Drake - 9,Canada 
Summer Walker - No Love,Canada 
Olivia Rodrigo - making the bed,Canada 
Lil Tjay - 20/20,Canada 
Calvin Harris - Stay With Me,Canada 
Megan Thee Stallion - HISS,Canada 
Taylor Swift - illicit affairs,Canada 
Justin Bieber - Unstable,Canada 
Beyoncé - AMERICA HAS A PROBLEM,Canada 
The Weeknd - Dark Times,Canada 
Taylor Swift - Glitch,Canada 
Ed Sheeran - Don't,Canada 
Linkin Park - In the End,Canada 
Michael Bublé - Have Yourself a Merry Little Christmas,Canada 
NF - When I Grow Up,Canada 
bülow - Sweet Little Lies,Canada 
Radiohead - Creep,Canada 
Kina - Get You The Moon,Canada 
Marianas Trench - Who Do You Love,Canada 
Dreamville - Down Bad,Canada 
Logic - Perfect,Canada 
Madalen Duke - Gucci Store,Canada 
Majid Jordan - One I Want,Canada 
The Weeknd - Attention,Canada 
Morgan Wallen - Dying Man,Canada 
Ariana Grande - in my head,Canada 
Trippie Redd - Dark Knight Dummo (Feat. Travis Scott),Canada 
Future - Patek Water,Canada 
Doja Cat - Juicy,Canada 
Lil Baby - Drip Too Hard,Canada 
Travis Scott - 5% TINT,Canada 
Kanye West - No Mistakes,Canada 
Hedley - Love Again,Canada 
Dermot Kennedy - Outnumbered,Canada 
Halsey - Colors,Canada 
Jonas Brothers - X,Canada 
Blueface - Bleed It,Canada 
Marshmello - Bye Bye,Canada 
Eminem - Gnat,Canada 
Ariana Grande - don't wanna break up again,Canada 
Dua Lipa - Illusion,Canada 
Drake - Can't Have Everything,Canada 
Eric Church - Hell Of A View,Canada 
NAV - Myself,Canada 
Ed Sheeran - Hearts Don't Break Around Here,Canada 
T-Wayne - Nasty Freestyle,Canada 
Kanye West - Wouldn't Leave,Canada 
Lil Baby - Real As It Gets,Canada 
Maroon 5 - Animals,Canada 
Justin Bieber - Mark My Words,Canada 
Billie Eilish - 8,Canada 
Louis Armstrong - Cool Yule,Canada 
Bo Burnham - All Eyes On Me,Canada 
Summer Walker - Playing Games,Canada 
Robin Schulz - Headlights,Canada 
Justin Bieber - Purpose,Canada 
Taylor Swift - You All Over Me,Canada 
Lil Durk - What Happened To Virgil,Canada 
SpotemGottem - Beat Box 3,Canada 
Popcaan - We Caa Done,Canada 
Selena Gomez - Boyfriend,Canada 
Katy Perry - Bon Appétit,Canada 
Justin Bieber - Red Eye,Canada 
Migos - Danger,Canada 
CNCO - Reggaetón Lento (Remix),Canada 
Juice WRLD - Titanic,Canada 
Drake - Yebba’s Heartbreak,Canada 
The Weeknd - Ordinary Life,Canada 
Post Malone - Patient,Canada 
Taylor Swift - Chloe or Sam or Sophia or Marcus,Canada 
Nicki Minaj - Barbie Dreams,Canada 
Selena Gomez - Baila Conmigo,Canada 
Taylor Swift - I Hate It Here,Canada 
DJ Khaled - Top Off,Canada 
FIFTY FIFTY - Cupid,Canada 
Lil Tjay - Not In The Mood,Canada 
The Chainsmokers - Everybody Hates Me,Canada 
Marshmello - El Merengue,Canada 
Juice WRLD - Burn,Canada 
Drake - Another Late Night,Canada 
Ed Sheeran - Barcelona,Canada 
Olivia Rodrigo - ballad of a homeschooled girl,Canada 
The Weeknd - A Lonely Night,Canada 
Shawn Mendes - Youth,Canada 
Kanye West - On God,Canada 
Trippie Redd - 6 Kiss,Canada 
Morgan Wallen - ’98 Braves,Canada 
Drake - Get Along Better,Canada 
Lennon Stella - La Di Da,Canada 
Kygo - Think About You,Canada 
Lil Uzi Vert - The Way Life Goes,Canada 
Taylor Swift - Dear Reader,Canada 
Nathan Evans - Wellerman - 220 KID x Billen Ted Remix,Canada 
Charlie Puth - Done for Me,Canada 
XXXTENTACION - Sauce!,Canada 
Future - Life Is Good,Canada 
SAYGRACE - You Don't Own Me,Canada 
Adele - I Drink Wine,Canada 
Justin Bieber - Off My Face,Canada 
Tyla - Jump,Canada 
Cardi B - Hot Shit,Canada 
Matt Terry - Sucker for You,Canada 
Drake - Glow,Canada 
"HARDY - One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",Canada 
Shawn Mendes - Nervous,Canada 
Belly - What You Want,Canada 
Flipp Dinero - How I Move,Canada 
Kanye West - Fade,Canada 
"Luke Bryan - Huntin', Fishin' And Lovin' Every Day",Canada 
Juice WRLD - Bad Energy,Canada 
Shubh - Still Rollin,Canada 
A Boogie Wit da Hoodie - Beast Mode,Canada 
Sam Hunt - Break Up In A Small Town,Canada 
Kanye West - Violent Crimes,Canada 
Kevin Gates - Thinking with My Dick,Canada 
Sam Smith - I'm Not The Only One,Canada 
The Game - 100,Canada 
Olivia Rodrigo - love is embarrassing,Canada 
Eminem - Unaccommodating,Canada 
Gunna - COOLER THAN A BITCH,Canada 
Juice WRLD - Let Me Know (I Wonder Why Freestyle),Canada 
Adele - Love In The Dark,Canada 
Pitbull - Messin' Around,Canada 
Kid Cudi - Mr. Rager,Canada 
Juice WRLD - Lace It,Canada 
Imagine Dragons - Radioactive,Canada 
Pop Smoke - Aim For The Moon,Canada 
Loud - Toutes les femmes savent danser,Canada 
Drake - Nothings Into Somethings,Canada 
NLE Choppa - Narrow Road,Canada 
LE SSERAFIM - EASY,Canada 
Olivia Rodrigo - logical,Canada 
Old Dominion - Snapback,Canada 
Travis Scott - WHO? WHAT!,Canada 
One Direction - History,Canada 
Lil Durk - Still Trappin',Canada 
Drake - 7969 Santa,Canada 
Sam Hunt - Take Your Time,Canada 
FLETCHER - Undrunk,Canada 
Kendrick Lamar - Count Me Out,Canada 
Kygo - Not Ok,Canada 
SHAED - Trampoline,Canada 
"Baby Tate - Hey, Mickey!",Canada 
Jack Harlow - They Don't Love It,Canada 
Virginia To Vegas - Selfish,Canada 
Sia - No New Friends,Canada 
Kanye West - Believe What I Say,Canada 
Lil Yachty - 66,Canada 
Logic - Flexicution,Canada 
Enrique Iglesias - DUELE EL CORAZON,Canada 
Adele - My Little Love,Canada 
Drake - Amen,Canada 
Mindflip - Run My Shit,Canada 
6ix9ine - KOODA,Canada 
Sam Hunt - Make You Miss Me,Canada 
NAV - Know Me,Canada 
RealestK - WFM,Canada 
Tracy Chapman - Fast Car,Canada 
G-Eazy - Some Kind Of Drug,Canada 
Miley Cyrus - River,Canada 
The Weeknd - Hardest To Love,Canada 
Taylor Swift - All Too Well (Taylor's Version),Canada 
lil Shordie Scott - Rocking A Cardigan in Atlanta,Canada 
